X1,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X2_13,X2_14,X2_15,X2_16,X2_17,X2_18,X2_19,X2_20,X2_21,X2_22,X2_23,X2_24,X2_25,Y
0.0063019395,-0.784617,1.4234098,0.15712954,-0.6430782,0.92010266,0.12840985,0.26271117,0.24788462,0.6781319,0.05022447,0.8992026,0.36092827,0.39990854,0.83489627,0.051396236,0.98826236,0.5925825,0.9753474,0.06719512,0.11117249,0.7257036,0.017306525,0.024992853,0.044660248,0.097786136,-2.2366278
0.07935757,0.5340658,0.74478316,0.031207427,-1.1548988,-0.24288587,0.37969422,0.3227875,0.09407937,0.8293736,0.07396844,0.390381,0.34450984,0.20049576,0.9225914,0.14652988,0.9461185,0.5927803,0.9542724,0.1003672,0.37648043,0.18004602,0.03613664,0.12488572,0.08131643,0.086891405,-1.3262395
0.009033877,-0.7356047,-0.9139907,0.55660385,1.3232211,0.19771825,0.091152586,0.57969487,0.19795531,0.15215446,0.38597408,0.501256,0.040867575,0.4940583,0.061032332,0.06933095,0.9416948,0.21886505,0.895411,0.13970394,0.022087598,0.07174405,0.14951912,0.29661602,0.09747975,0.049677327,-2.3560717
0.025705697,0.84189177,0.16107689,-0.28070927,0.6859957,0.055734236,-0.3731224,0.78102654,0.10288091,0.5312967,0.27272555,0.48719317,0.01671706,0.5084456,0.2537407,0.040162794,0.914628,0.61620504,0.961151,0.044631153,0.050472174,0.15153247,0.0240868,0.18125321,0.09032965,0.09243957,-2.8524187
0.040913068,0.08504578,0.41648406,-0.17438707,-0.7537001,-0.39913413,-0.046597537,0.28590968,0.222014,0.6432011,0.11440004,0.56501436,0.41743648,0.34392622,0.8312985,0.14338125,0.94891375,0.6257309,0.9396595,0.17872892,0.33771712,0.22367682,0.08578457,0.14997995,0.100083515,0.14717284,-1.4635588
0.01423546,0.53372544,-0.018450448,-0.30631325,0.74914306,0.30402464,-0.21534492,0.6032844,0.09525985,0.21734466,0.56524265,0.36954653,0.010078158,0.38820904,0.18779607,0.044595543,0.89678675,0.13511002,0.9686168,0.06250347,0.0283801,0.0790143,0.14891367,0.2608733,0.019614238,0.17621131,-3.511353
0.058951527,0.7782284,0.96372116,-0.26092058,-1.0859966,-0.58169955,0.16631614,0.27922356,0.14479032,0.7966173,0.07075175,0.46137187,0.43351886,0.21886256,0.90105426,0.13697901,0.92892694,0.60629433,0.949996,0.13484626,0.46448076,0.09815378,0.06318597,0.1386882,0.079674564,0.13221478,-1.3693911
0.023083832,-0.4160075,-0.6387955,0.5850595,0.9606328,0.06436667,0.036777843,0.70486814,0.16542144,0.38270444,0.20545079,0.51932704,0.07349733,0.5215974,0.1444375,0.08187653,0.9505534,0.53239137,0.87889713,0.10011149,0.042438734,0.17628027,0.03188556,0.21879935,0.21525607,0.03549428,-1.7543968
0.089413874,-1.5100596,-1.1001657,1.4819217,-0.6636131,0.5958999,0.9471363,0.4887664,0.014285191,0.8326668,0.21830544,0.10896069,0.060794458,0.3415879,0.9354081,0.13933772,0.9854548,0.5695114,0.9733102,0.030727467,0.07070543,0.61554736,0.007925852,0.08566719,0.1323123,0.015372427,-1.6547648
0.012810254,-0.53650796,-0.7733443,0.5004693,1.3646199,0.191807,0.12497247,0.62380594,0.20573097,0.20519938,0.28757915,0.5497148,0.06218659,0.47961554,0.06124767,0.07817082,0.94408363,0.27732468,0.86766285,0.1401661,0.03176231,0.09421383,0.09612351,0.30511418,0.12701832,0.041046035,-1.9273235
0.07719426,1.4756123,1.4785265,-0.57210284,-1.1997157,-0.91035616,-0.4482368,0.4149115,0.1568031,0.8497108,0.12676008,0.4452071,0.16572604,0.33255023,0.92102873,0.11230182,0.8150345,0.80835754,0.9660207,0.08647391,0.52935964,0.06776342,0.05606534,0.11468286,0.09864304,0.3024675,-2.3060057
0.016465249,0.111790515,-0.3334108,0.10802348,1.2263182,0.20533796,0.04134706,0.687163,0.1602773,0.31087342,0.25614163,0.5377774,0.042501193,0.45954883,0.0856567,0.061953098,0.9353185,0.3566286,0.90853035,0.09540046,0.04042973,0.10873243,0.06105859,0.28751516,0.10055936,0.050350923,-2.1051145
0.02286384,-1.0980638,-1.0335469,1.0748458,0.7351747,0.11919689,0.2566665,0.65005386,0.13639158,0.38810095,0.20720774,0.44645464,0.089976445,0.5252125,0.21387835,0.098050915,0.96578014,0.53994626,0.8756964,0.10168855,0.033783697,0.22069785,0.030804353,0.18690018,0.2721996,0.023550835,-1.5812303
0.011027422,-1.1311927,-1.240095,0.85833746,1.418226,0.015440332,0.08921603,0.5939639,0.26393872,0.14036313,0.32180232,0.56622815,0.07938303,0.503584,0.0538642,0.09128296,0.94882303,0.25287682,0.8248069,0.20017363,0.024333857,0.07267273,0.12156439,0.28320682,0.18462907,0.041305114,-1.8785414
0.02859679,-0.13763022,0.46819454,-0.2480469,-0.6594016,-0.22135882,-0.12057594,0.29377466,0.31113765,0.57119036,0.11920318,0.6602263,0.3941158,0.3568099,0.8092129,0.118737854,0.9581286,0.68630755,0.94031125,0.1760681,0.26350027,0.4174387,0.053716134,0.12110958,0.10310514,0.17368235,-1.5553517
0.0057617268,-1.4726226,-1.4224682,0.97409993,1.3554188,-0.0026415866,0.04085088,0.51415455,0.26025867,0.08340945,0.4552106,0.49118644,0.044699937,0.5155877,0.052341193,0.0747277,0.9479231,0.17794845,0.87332547,0.20310046,0.013941184,0.044666618,0.2173138,0.25869736,0.1318693,0.053064372,-2.5408819
0.07641002,-1.7176701,-1.2216443,1.6296631,-0.71612513,0.58866423,0.9264538,0.47725576,0.011475967,0.85001016,0.25709212,0.08088393,0.046020966,0.38267642,0.95180786,0.12586701,0.9865546,0.63197136,0.9785437,0.023744151,0.059246603,0.64170736,0.00644007,0.07021304,0.14763421,0.015221699,-1.996264
0.016185787,-0.6657266,-0.88872796,0.6351594,1.4293246,0.09541068,0.13673627,0.6469514,0.24238095,0.2200028,0.22800373,0.6006065,0.101349816,0.47908244,0.057503708,0.09413719,0.9485519,0.32268828,0.81318456,0.16952325,0.038231313,0.10489381,0.07213046,0.30122593,0.19267684,0.03467418,-1.5188121
0.0019257849,-2.2072752,-1.9074467,1.55441,1.3158017,-0.4137914,-0.20391953,0.48696375,0.36157936,0.026233537,0.44167542,0.4332312,0.06433049,0.53335017,0.03698715,0.06195241,0.96934086,0.12017599,0.8444643,0.26996574,0.0045240936,0.022843935,0.15589643,0.15598008,0.16887705,0.048868924,-3.1006632
0.007987549,-0.6614805,1.2718955,0.046859816,-0.6170501,0.7869695,0.091922276,0.2715999,0.25880286,0.65894634,0.06248315,0.87654275,0.33434892,0.39021933,0.8256481,0.056949392,0.9851383,0.616272,0.9728828,0.07638588,0.12692535,0.69724435,0.021886503,0.034032177,0.049489547,0.108933195,-2.1611447
0.009753977,-1.6509266,-1.6274664,1.2695389,1.5943551,-0.2097065,0.10121775,0.5941596,0.35590082,0.10820993,0.27915138,0.6156734,0.1326255,0.52403265,0.04132773,0.11746111,0.954967,0.28930825,0.7304531,0.282565,0.024612367,0.0554606,0.109581046,0.27324688,0.3299378,0.03232865,-1.5017917
0.045444448,-1.7981344,-1.2528205,1.7365855,-0.8918429,0.45851922,0.7182624,0.5073224,0.008533862,0.875652,0.3300513,0.043671053,0.02441265,0.50917923,0.96747386,0.08169807,0.9876835,0.78499335,0.98755217,0.012522541,0.03142458,0.65895593,0.003526433,0.042589337,0.17490204,0.016186174,-2.9846346
0.07524532,-1.0586746,-0.7710631,1.2147609,-0.6720554,0.41645068,0.6121833,0.5692565,0.014205435,0.84848285,0.23787312,0.10421578,0.037175704,0.40521458,0.9299246,0.09701717,0.9823882,0.6722939,0.9804208,0.020853145,0.059444904,0.5735694,0.005117697,0.066617765,0.12739457,0.022431558,-2.3529932
0.056651544,1.1657294,1.2560443,-0.47022265,-1.0895041,-0.74975073,-0.07328088,0.32107258,0.14878462,0.8121537,0.082435146,0.47268188,0.31202832,0.25402534,0.89891094,0.11688502,0.8954482,0.6778176,0.9583407,0.11357291,0.49124083,0.07233275,0.063376896,0.13269977,0.07899184,0.19871433,-1.7475456
0.060644526,1.4348778,0.6669031,-0.7671003,-0.36806062,-0.37410647,-1.3696656,0.7650524,0.098122016,0.55651337,0.6691384,0.3751244,0.0038471315,0.5550219,0.7701499,0.03965657,0.7350903,0.63000923,0.98617655,0.03278823,0.08308361,0.15018332,0.0445153,0.09682453,0.040780224,0.5960467,-4.643903
0.024353735,0.7956468,0.1374848,-0.24913815,0.7484185,0.09425457,-0.28377262,0.77626574,0.103898235,0.5285839,0.25198236,0.4901127,0.018947411,0.50079477,0.22574088,0.041342963,0.92064655,0.6076933,0.95784926,0.04639503,0.0496742,0.15144101,0.0244856,0.1927548,0.09350176,0.0782166,-2.7098794
0.036509614,0.6328325,0.1645325,0.1418573,-0.38335982,0.053123575,-0.28754842,0.778339,0.03094696,0.7859076,0.21069093,0.2656906,0.012894998,0.48958603,0.78065324,0.0320073,0.96094614,0.7924521,0.9877644,0.016146531,0.042766213,0.284411,0.0044303397,0.06437599,0.08379199,0.05666447,-3.419679
0.060859777,-2.3184764,-1.6831822,2.189821,-0.8025657,0.64304304,1.3106253,0.39227024,0.007595341,0.8488193,0.2818069,0.043953855,0.051065095,0.31706288,0.9778617,0.1662532,0.9899713,0.5871351,0.9805048,0.022750504,0.061501775,0.63117874,0.0053409124,0.06881393,0.16790363,0.010492452,-1.7438335
0.04990793,0.11913515,0.43166786,-0.24539922,-0.6331143,-0.2736232,-0.050276678,0.31166798,0.24084012,0.6391386,0.13879138,0.5902512,0.35513481,0.35891017,0.793612,0.15692207,0.9367511,0.6277253,0.9312768,0.1843432,0.33912066,0.2668406,0.10396223,0.1751752,0.105697624,0.16676605,-1.4379644
0.10889284,-1.2898418,-1.0539559,1.3091205,-0.58564776,0.6093478,1.0918705,0.48045176,0.019524677,0.80470866,0.1646274,0.14676209,0.11264867,0.26568556,0.90655667,0.16923286,0.9853468,0.44432566,0.9610903,0.04920479,0.08493453,0.5655005,0.010713742,0.11698601,0.112819366,0.013911363,-1.0739619
0.055780884,0.31874484,0.58049035,-0.31893387,-0.7194152,-0.3344436,0.011515966,0.30390745,0.21464363,0.6922869,0.123180285,0.57352006,0.351835,0.32215944,0.8140697,0.14894252,0.92907673,0.6186846,0.9351808,0.17476028,0.3682066,0.20910658,0.10715526,0.17368424,0.09841352,0.17055301,-1.4140502
0.009136807,0.25156003,-0.17850631,-0.15244006,0.9472788,0.4266098,-0.043143913,0.5697809,0.101229146,0.18738067,0.54800826,0.37116802,0.0105582075,0.4214853,0.12096437,0.042639345,0.9130706,0.13668641,0.96634644,0.06619597,0.02209897,0.07099245,0.18956691,0.29321712,0.021465592,0.114124656,-3.3957524
0.032256484,1.091351,0.34053054,-0.6777708,0.028571418,-0.15941885,-1.1542094,0.7148676,0.08162482,0.31125665,0.7760528,0.30922514,0.0027641484,0.51744914,0.5604809,0.035600018,0.7860525,0.27737856,0.9861988,0.036501523,0.03728923,0.109302156,0.091926254,0.13254493,0.018302027,0.57080406,-4.8700027
0.035092406,0.06752647,0.40674198,-0.11586762,-0.8607826,-0.51233387,-0.039761268,0.26524132,0.20533825,0.6498069,0.09664947,0.54249215,0.47239345,0.32958746,0.8598025,0.13285787,0.95686877,0.6225343,0.9459531,0.17406835,0.33842215,0.18698597,0.07331078,0.13143553,0.095448665,0.13273092,-1.4799997
0.10315925,-1.008958,-0.8520333,1.140349,-0.5811687,0.53293806,0.9261937,0.5223399,0.020051042,0.80810505,0.15863746,0.16317381,0.09293701,0.2748345,0.8999516,0.14400372,0.98422456,0.47690836,0.96618104,0.04323965,0.084280096,0.5368605,0.008630969,0.105794385,0.10411352,0.01707941,-1.3306603
0.0016843803,-1.1977882,2.2362154,0.50547785,-0.71728337,1.6747915,0.3905319,0.21488902,0.16672936,0.78054607,0.020079771,0.9576077,0.37945944,0.44478652,0.86927456,0.026023747,0.99591607,0.48323032,0.989179,0.029121986,0.056676157,0.8190931,0.0072846105,0.0065859766,0.019669663,0.054446947,-2.7546272
0.10886748,1.0654086,0.8758731,-0.17562817,-0.94855684,-0.38045138,-0.32676744,0.58851063,0.07387534,0.8579923,0.17433514,0.3835153,0.061821066,0.37289953,0.90640885,0.09276741,0.8844959,0.7838206,0.97297275,0.04620166,0.28531307,0.17902511,0.020185135,0.09617583,0.09943447,0.17424452,-2.5235453
0.011155811,0.3609353,-0.12678677,-0.15612009,1.0673532,0.39652914,0.05248106,0.6217923,0.11029364,0.24833831,0.40446198,0.42913595,0.016964527,0.41303012,0.10319731,0.045676198,0.9239542,0.1991741,0.95482725,0.069548965,0.02846723,0.08238963,0.11948728,0.30202454,0.034081127,0.07887878,-2.881451
0.066989854,-1.7440574,-1.2343997,1.6623034,-0.7616187,0.55615646,0.87711495,0.48415908,0.010602689,0.85686123,0.27488226,0.06897704,0.039268076,0.41338798,0.95667493,0.113366894,0.98688763,0.67481434,0.98132026,0.020196352,0.050547756,0.6460879,0.0055197864,0.061929386,0.15438515,0.0154063655,-2.2442827
0.004497558,-1.1338049,-1.1727189,0.6701469,1.241703,0.20367298,0.03211328,0.4876203,0.18658707,0.08253165,0.58212787,0.41062412,0.018543549,0.51700836,0.06026386,0.054473687,0.9382439,0.1351526,0.9335764,0.14046128,0.010974856,0.04168944,0.3099038,0.2757646,0.059051357,0.069832146,-3.1677573
0.032035295,1.0075305,0.24642634,-0.37748355,0.4018793,-0.10218337,-0.701793,0.7988115,0.093136795,0.5577684,0.35140955,0.46226314,0.010439672,0.53793955,0.4011108,0.03584071,0.8943285,0.65850604,0.97360986,0.03690949,0.053620253,0.15082596,0.020471375,0.13496408,0.07789699,0.15933439,-3.4224129
0.0825995,0.1902614,0.11304693,0.5291087,-0.84421915,0.13499865,0.20647377,0.6180402,0.025781553,0.8498923,0.13306206,0.26844102,0.04914048,0.3028078,0.9164325,0.072871834,0.970177,0.6736107,0.9809217,0.02652824,0.11313623,0.33758056,0.0055211056,0.06642131,0.08612526,0.045468207,-2.3807929
0.052089524,0.24874921,0.5921329,-0.039833315,-1.2192796,-0.4913605,0.22505555,0.24056187,0.13709651,0.78140897,0.071701124,0.43664882,0.4950928,0.24726513,0.9233987,0.13839997,0.9545317,0.6185409,0.9533297,0.14422898,0.38831958,0.15444972,0.06049767,0.117206156,0.086596005,0.10287827,-1.3278326
0.0211737,0.7759254,0.12484775,-0.3820558,0.72765297,0.10844607,-0.4169797,0.716933,0.10655501,0.35866937,0.4433021,0.4321147,0.011511756,0.47193813,0.21746992,0.04263012,0.89091265,0.35139793,0.96489465,0.05351222,0.04035382,0.10966371,0.06338301,0.21656442,0.043738212,0.1592792,-3.2941856
0.055116363,1.0927534,1.2089031,-0.4615485,-1.0390326,-0.6717783,-0.008182146,0.30935588,0.15162532,0.8030245,0.07970426,0.48626822,0.32850802,0.2485276,0.88805306,0.12032855,0.9031568,0.6543373,0.9555294,0.120696366,0.48014966,0.080850504,0.06755471,0.14028467,0.077236,0.18741912,-1.649629
0.013600164,-1.444018,-1.5101405,1.116615,1.5648106,-0.1273449,0.13261157,0.6175279,0.3319013,0.14338404,0.2513111,0.6355397,0.14319687,0.514867,0.0449686,0.118166134,0.95441043,0.31274164,0.72720635,0.26566285,0.029314646,0.07443569,0.095591016,0.2852341,0.3237303,0.03126421,-1.3243868
0.014319481,0.52304745,-0.032128356,-0.25306055,0.9200611,0.31597924,-0.08624304,0.6381898,0.105179586,0.26363054,0.43780297,0.41940114,0.014989911,0.40056217,0.1421287,0.0460681,0.9126669,0.19562608,0.95908487,0.0657615,0.03203601,0.086943775,0.10749353,0.27665535,0.030825652,0.11199964,-3.0501819
0.107025124,-1.5731074,-1.2867559,1.4849503,-0.6273475,0.652668,1.1887107,0.43952596,0.020245058,0.79346925,0.1767811,0.13407522,0.13251753,0.2733996,0.9206165,0.1982887,0.9863215,0.43827426,0.95845324,0.05745173,0.08528295,0.59269756,0.01271717,0.1231588,0.12235112,0.012275738,-0.9109746
0.050474264,1.0058899,1.1338013,-0.4106633,-1.028097,-0.6735793,0.10078543,0.28330892,0.14761868,0.79131633,0.06781805,0.48584357,0.40490016,0.22133598,0.8857906,0.12167617,0.9204481,0.6025601,0.9529539,0.13073076,0.4765071,0.074960425,0.06731014,0.14301698,0.07254915,0.15838765,-1.4694746
0.054693796,1.422123,0.66879165,-0.96905077,-0.64187163,-0.38137108,-1.6959375,0.69002855,0.077234246,0.32228142,0.9098325,0.23480211,0.00114445,0.5394301,0.8381246,0.037386354,0.613982,0.26771882,0.99250585,0.030256446,0.050024398,0.116432376,0.1440218,0.09499673,0.010519805,0.87075573,-5.9124417
0.025241025,0.9315124,0.24156639,-0.59797865,0.14425355,-0.028358003,-0.94935554,0.66474307,0.08063928,0.2523477,0.7768423,0.30062744,0.0032256301,0.47096023,0.48188978,0.03736364,0.8101181,0.18525502,0.9849064,0.041632947,0.03206724,0.094084285,0.128817,0.15764673,0.014352727,0.5116446,-4.7322106
0.016361801,-1.4043307,-1.4248139,1.1567949,1.3761023,-0.015506109,0.30306095,0.6219243,0.26132232,0.20952085,0.20730591,0.59419245,0.15050793,0.4971562,0.06693797,0.11935354,0.9619819,0.37557912,0.7573959,0.21648934,0.03207519,0.105415806,0.06790735,0.27072704,0.33286828,0.022859955,-1.1389483
0.09602192,-0.26642925,0.09668656,0.34423104,-1.2133135,-0.214619,0.4423108,0.2661281,0.12569182,0.7856486,0.123997614,0.31243697,0.4588493,0.31650528,0.9325246,0.2482446,0.94557923,0.6147871,0.9327753,0.16322988,0.3464733,0.32041773,0.06916952,0.15580858,0.1180675,0.08852172,-0.9566705
0.004905545,-1.889091,-1.6758822,1.4174498,1.4927638,-0.32589817,0.018732779,0.53568447,0.38923907,0.065947495,0.32024285,0.55118877,0.11048777,0.5237954,0.039731354,0.10087616,0.95768934,0.24027546,0.76600176,0.2935435,0.015534515,0.035089396,0.13556199,0.23069677,0.29097015,0.03679354,-2.019132
0.0008569407,-1.4084052,2.6293564,0.68273807,-0.74855024,2.0572808,0.5287859,0.19284235,0.13443755,0.82217056,0.012484872,0.97254586,0.38831505,0.46698403,0.88472193,0.01847757,0.99761593,0.4276423,0.9929126,0.019177863,0.03984476,0.8547873,0.0046599777,0.0033614298,0.012879785,0.03979218,-3.0096903
0.02098656,-0.3397906,0.5904507,-0.18971168,-0.58928967,0.11873044,-0.09290648,0.3006948,0.33452415,0.56550145,0.111476704,0.7536151,0.35490024,0.35495728,0.8072775,0.09772282,0.9673813,0.68867064,0.94829947,0.15016429,0.20980802,0.565543,0.039740417,0.09038556,0.09238387,0.16293178,-1.6933982
0.02487906,0.678111,0.0839494,-0.15943131,0.74452466,0.10658537,-0.20586765,0.77361476,0.10338751,0.5384345,0.234655,0.47694013,0.022298371,0.50627387,0.22159243,0.044844553,0.9272991,0.6216819,0.953386,0.0476422,0.048840985,0.16619019,0.023006056,0.19513749,0.10611485,0.0661574,-2.556243
0.110313766,-1.5269667,-1.2235801,1.4607074,-0.6133709,0.6678453,1.2036904,0.447576,0.018792232,0.80303353,0.17114773,0.13408561,0.12563145,0.26364,0.91643983,0.18769212,0.98637944,0.43140122,0.95865643,0.05288471,0.0839578,0.59035206,0.012241823,0.12182199,0.12058978,0.01186656,-0.92142636
0.08074835,1.6176113,0.9326391,-0.7518389,-0.57272094,-0.53071666,-1.2405268,0.75372016,0.107250825,0.7299373,0.4878008,0.40591237,0.008244605,0.55973566,0.82377744,0.04915434,0.7344175,0.7988745,0.9838217,0.03511736,0.15573339,0.13680424,0.03201436,0.092753775,0.067170955,0.48745403,-4.1133943
0.044464473,0.6427206,0.8587364,-0.33022398,-1.005425,-0.6134067,0.08486487,0.26292282,0.1581598,0.75938314,0.07533085,0.50219625,0.42971864,0.25437942,0.8820589,0.11935582,0.9379241,0.6076263,0.95296806,0.14495361,0.4189441,0.10246326,0.07626688,0.13663697,0.07776689,0.14618379,-1.4678776
0.011307569,-0.88661486,-1.0462211,0.7033612,1.3889146,0.09592668,0.10124702,0.60217124,0.23530325,0.16116455,0.31769168,0.55289805,0.06762952,0.49450856,0.05706861,0.08389713,0.9464541,0.25634646,0.84962994,0.17085749,0.026262641,0.07909865,0.11554921,0.291973,0.15163994,0.042165037,-1.9530874
0.004129477,-0.23686232,-0.47526947,0.0637443,1.0986452,0.54223365,0.05501213,0.49903342,0.10455748,0.12238302,0.64033765,0.3301193,0.0068221875,0.49339482,0.07639843,0.03547463,0.92232835,0.120076686,0.97256404,0.0676531,0.011980527,0.050464146,0.3307746,0.312109,0.01895649,0.08640064,-3.7440732
0.10108394,-0.71594745,-0.5122547,0.917846,-0.714169,0.3965006,0.88241774,0.4328489,0.034580987,0.8061432,0.120404094,0.22331741,0.17075613,0.24893454,0.9005069,0.17409259,0.97851104,0.47844508,0.9555179,0.06870635,0.14013086,0.4489999,0.014507554,0.12161811,0.10170085,0.02521434,-1.1089002
0.0072169215,-1.8787689,-1.6235855,1.5893948,1.4285867,-0.18909167,0.39436582,0.5727703,0.3084734,0.14597276,0.20490415,0.54055345,0.15033522,0.51865965,0.057495438,0.12558034,0.9658503,0.42256445,0.7554415,0.23965825,0.025508577,0.055858918,0.07660656,0.25383264,0.42038643,0.016618446,-1.2477542
0.10305647,1.7823815,1.7052736,-0.8660236,-1.2744231,-0.8853925,-1.0063727,0.5056246,0.15508051,0.8358673,0.37982342,0.3915923,0.030999752,0.45009577,0.94000906,0.095313214,0.59328485,0.84636194,0.97864956,0.055586897,0.50275373,0.08242731,0.1025693,0.113264844,0.07974045,0.6267717,-3.434568
0.039447572,0.11945727,-0.11514531,0.3799642,-0.11125633,0.0026406706,-0.20889443,0.76150984,0.049708493,0.7048824,0.23662564,0.26748282,0.022796035,0.5457664,0.64357495,0.050565474,0.95700204,0.7583951,0.9719911,0.02678699,0.040474445,0.33586913,0.0070890808,0.087029986,0.14041398,0.055202786,-2.9284024
0.05105876,0.93158597,1.0863063,-0.4283452,-0.97759247,-0.5983846,0.09950068,0.28472263,0.1540496,0.7833919,0.07454129,0.4985008,0.38274327,0.23484308,0.874468,0.12335425,0.92007065,0.60677546,0.95166475,0.13395166,0.46063513,0.08941344,0.0749909,0.14971605,0.07394455,0.16181332,-1.4736977
0.009771586,-1.3596619,-1.4161122,0.982364,1.4262751,-0.03858522,0.07085994,0.5749669,0.28214186,0.11580633,0.35406867,0.56127745,0.078569785,0.51415133,0.051689435,0.09343756,0.94978315,0.23340765,0.81785214,0.2224126,0.02071347,0.06310054,0.14320865,0.27483442,0.19628674,0.04309607,-1.9538903
0.028230665,0.9662725,0.2255964,-0.43674704,0.55757034,-0.047881655,-0.6629085,0.77491295,0.10546885,0.46543786,0.41105655,0.46137157,0.010055236,0.522469,0.31159374,0.038386818,0.88033783,0.53829885,0.9693726,0.044060912,0.049288724,0.13252379,0.034863282,0.16696928,0.062701315,0.18540415,-3.4270513
0.0152232945,0.6029951,0.037224624,-0.42760494,0.40372887,0.24143796,-0.5129611,0.55578405,0.07972427,0.16115786,0.7664673,0.28914696,0.0046649342,0.37982836,0.31807244,0.04141733,0.85585105,0.076291874,0.981216,0.0547328,0.023880692,0.06963187,0.23401068,0.22267532,0.009254774,0.3747572,-4.388869
0.037647773,-1.0600704,-0.7366038,1.2261915,-0.5381228,0.22712001,0.1665565,0.6435725,0.021129496,0.79969585,0.3276053,0.106308624,0.021434965,0.6091133,0.87471503,0.061229836,0.97667944,0.8154071,0.9801517,0.015439897,0.027633402,0.55239266,0.005066032,0.054428007,0.19713542,0.03012961,-3.2213547
0.034161165,0.00060022064,0.38066918,-0.14480305,-0.7931962,-0.45430702,-0.10112694,0.28304508,0.23412389,0.61768705,0.102191605,0.5693786,0.4526003,0.3411446,0.8448702,0.1348258,0.9581755,0.63870555,0.9419225,0.18202497,0.3172972,0.2415938,0.06629638,0.12934758,0.1033266,0.14651676,-1.5130335
0.03884175,-0.099676795,0.70999223,-0.25737444,-0.33493978,0.469445,-0.011519508,0.35943952,0.2738693,0.6354558,0.16155013,0.7558068,0.21200536,0.4095244,0.7102154,0.1386757,0.94098,0.61697555,0.9357866,0.14394316,0.24959843,0.54401004,0.1024032,0.15009297,0.091096744,0.17760712,-1.6766326
0.08989329,-1.0768875,-0.7979196,1.2099555,-0.6197397,0.46696275,0.71032274,0.5532449,0.015349241,0.8390923,0.21736693,0.12423271,0.046694618,0.35812467,0.9237557,0.11465814,0.9822489,0.6084801,0.9764233,0.026211808,0.07356035,0.56841743,0.00631534,0.078757934,0.121170714,0.021487843,-1.985243
0.062359888,1.0393051,1.1738981,-0.528167,-0.869188,-0.4809283,0.057376318,0.31988636,0.16802116,0.78748405,0.09304988,0.5198499,0.29854995,0.25194556,0.84763384,0.13285391,0.8948972,0.62880707,0.9470653,0.13125515,0.46974793,0.10959287,0.08718302,0.17180648,0.07817894,0.19242737,-1.5251508
0.02481994,0.86977136,0.16448106,-0.35979035,0.76918346,0.033925846,-0.4443477,0.7723476,0.114243105,0.4711422,0.3222182,0.49391517,0.014947859,0.5087535,0.21970229,0.04098311,0.90111774,0.5476227,0.9597449,0.04988222,0.049775932,0.13130383,0.03316241,0.19629666,0.07703032,0.11741698,-2.982355
0.058907177,-0.06935624,-0.17270674,0.6388246,-0.6087144,0.1157473,0.035264466,0.710581,0.022166103,0.8251709,0.20460162,0.18113156,0.024923766,0.44558594,0.8769805,0.05409981,0.9738394,0.75034696,0.9835661,0.01747446,0.050262596,0.42123413,0.0034768723,0.05585669,0.11090742,0.040730327,-2.9997916
0.037790038,0.027780447,0.36674327,-0.069840916,-0.870916,-0.51560926,-0.030072335,0.26600507,0.21141301,0.6500589,0.09557947,0.5342448,0.4911218,0.33580345,0.8624838,0.14480045,0.95537454,0.62187135,0.9397975,0.18510008,0.3390986,0.20051041,0.07065976,0.13285343,0.10321167,0.13663368,-1.4012501
0.039682128,0.046339087,0.40203997,-0.21698605,-0.68358463,-0.32536945,-0.08564528,0.3017649,0.24065015,0.6199308,0.12290976,0.5821806,0.38440552,0.35445157,0.8137987,0.14351812,0.9499078,0.6385145,0.93875945,0.18094882,0.32065266,0.27130842,0.082658805,0.15172225,0.102727965,0.15602931,-1.516437
0.043369193,0.39299506,0.66341984,-0.17381519,-1.0795021,-0.6189638,0.11779079,0.24414186,0.1551453,0.7534717,0.07109331,0.4835075,0.49514407,0.25613543,0.89982754,0.124006435,0.9506332,0.60634744,0.9528586,0.15353516,0.40049466,0.11272705,0.069196664,0.123235606,0.08266263,0.1202188,-1.4009439
0.038596462,0.40733576,0.055371884,0.27089623,-0.37122205,0.026555173,-0.2562554,0.77104896,0.032703884,0.77695656,0.22129995,0.23950776,0.015386631,0.5149694,0.7734064,0.03729456,0.9622738,0.79315555,0.9849851,0.017501554,0.040480595,0.3220928,0.0044642943,0.06465077,0.10168663,0.054673918,-3.3302462
0.049923748,0.62256855,0.84598017,-0.2349819,-1.0820514,-0.60704905,0.14753929,0.25973415,0.14802077,0.779578,0.06957314,0.46915317,0.46289945,0.23382327,0.900125,0.12846713,0.93983793,0.60553783,0.95228475,0.14190778,0.43844122,0.10018155,0.06651819,0.13146195,0.07921076,0.12534054,-1.3902866
0.007629683,-0.084725335,-0.39895764,0.09159902,1.1894864,0.44115245,0.10082159,0.57673895,0.12673116,0.18863086,0.44890365,0.42272887,0.01713071,0.46962115,0.07480216,0.04732748,0.9305705,0.19035889,0.9498827,0.08021992,0.021389151,0.07442842,0.17145795,0.31557497,0.03913572,0.062507175,-2.9211447
