X1,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X2_13,X2_14,X2_15,X2_16,X2_17,X2_18,X2_19,X2_20,X2_21,X2_22,X2_23,X2_24,X2_25,X2_26,X2_27,X2_28,X2_29,X2_30,X2_31,X2_32,X2_33,X2_34,X2_35,X2_36,X2_37,X2_38,X2_39,X2_40,X2_41,X2_42,X2_43,X2_44,X2_45,X2_46,X2_47,X2_48,X2_49,X2_50,X2_51,X2_52,X2_53,X2_54,X2_55,X2_56,X2_57,X2_58,X2_59,X2_60,X2_61,X2_62,X2_63,X2_64,Y,YC,MU0,MU1,S1,GT
0,0.09500995,0.8207551,-0.42670652,0.040775985,-0.41579878,0.39381596,0.18993022,-0.2960129,1.1304299,-0.30538523,-0.43802196,0.93593997,-0.44191647,-0.15592119,-0.3780529,-0.1773662,-0.3143187,0.90331256,0.41577202,-0.4395188,0.03544815,-0.38649547,1.379901,0.38375378,-0.15482593,-0.15371442,-0.7568326,0.501542,0.15637325,-1.0860946,0.31715468,0.13576925,-0.18927118,-0.062383816,0.7755153,-0.16389732,1.091316,0.69920754,-0.16874433,-1.4459231,0.9900626,0.08163963,0.61616796,0.10824233,0.3894884,0.045481533,0.3100158,0.719242,-0.44087863,0.17488086,0.1476237,0.07037714,1.5558279,-0.9961715,0.5881575,0.50003123,0.624307,-0.42028648,0.46290696,-0.19645563,-0.8611629,-0.38370186,-0.29226667,0.5858267,89.0,0,-11.0,189.0,0.0,200.0
0,0.1085895,0.9403285,-0.33582646,-0.06290215,-0.38870826,0.28968912,-0.06240291,-0.32670185,1.0222882,-0.26019722,-0.5174275,1.0914118,-0.4753136,-0.21607938,-0.3656311,-0.089286625,-0.16748257,0.969349,0.60764515,-0.46240944,0.13952483,-0.51337266,1.3317913,0.38455045,-0.2395432,-0.25524184,-0.9795351,0.2920031,-0.0007600486,-1.0676891,0.45953685,0.3267644,-0.13402654,-0.15366217,0.7705782,-0.23230249,1.0835713,1.0492923,-0.09520283,-1.290837,1.0948352,-0.052330445,0.7795479,0.12587497,0.38016433,0.060876682,0.18435729,0.5906513,-0.3643365,0.17657667,0.15031768,0.10360315,1.5204839,-1.0134073,0.5317898,0.72203827,0.6769752,-0.35815752,0.37836984,-0.020579278,-0.7855636,-0.44392914,-0.27939492,0.3931501,188.0,0,88.0,288.0,0.0,200.0
0,0.097465575,0.75521827,-0.51945233,0.05554974,-0.41845396,0.20223296,-0.016566582,-0.33404285,1.1025885,-0.26620322,-0.5222618,0.92691666,-0.3984064,-0.31630543,-0.38803297,-0.18091972,-0.14841652,0.96902806,0.47665757,-0.42646378,-0.033118576,-0.41067147,1.4117333,0.4438715,-0.21960282,-0.10457546,-0.9989245,0.38595164,0.06526786,-1.0474446,0.20548056,0.42336935,-0.18250279,-0.15294647,0.6530035,-0.011788517,1.1333008,0.80199444,-0.0842288,-1.3578539,0.8587793,0.1577607,0.7298981,0.1480432,0.33042037,-0.058129787,0.38607925,0.66075087,-0.40868056,0.09195092,0.2126599,0.1913451,1.6251683,-0.87152094,0.64877886,0.6430304,0.7504705,-0.4002118,0.33982566,-0.193118,-0.8531197,-0.37524045,-0.22707804,0.4643886,69.0,0,-31.0,169.0,0.0,200.0
0,0.04368554,0.9257349,-0.5720967,-0.0028129667,-0.47836223,0.27754733,0.09501278,-0.31201988,1.2418599,-0.17710604,-0.61581576,0.86470544,-0.3833784,-0.17951503,-0.23320054,0.072352394,-0.25122964,0.85119843,0.37603885,-0.31766325,0.16107027,-0.4239835,1.413051,0.51685965,-0.061348617,-0.16703331,-0.8217453,0.34519577,0.051367387,-1.038189,0.410601,0.23870863,-0.21264525,-0.047587648,0.60078055,0.04447931,1.0722716,0.7776203,-0.07715544,-1.3302131,1.0273579,0.040150672,0.6899976,0.15086167,0.43485826,0.027772129,0.42130473,0.8365363,-0.3962729,-0.1165178,0.066036284,0.20086734,1.5773247,-0.9260675,0.5948426,0.6193572,0.5116247,-0.3887453,0.39846277,-0.111430526,-0.9114476,-0.37873822,-0.12416749,0.49479926,110.0,0,10.0,210.0,0.0,200.0
0,0.08696918,0.85103595,-0.3569096,-0.10872583,-0.34650868,0.43446255,0.06902491,-0.39207348,1.0310206,-0.3796656,-0.42168933,1.151926,-0.4359693,-0.22513896,-0.3739174,-0.17335032,-0.21589641,0.9560001,0.61346537,-0.5521768,-0.013316549,-0.38817036,1.1215149,0.3888312,-0.286286,-0.04633078,-0.9709624,0.4802149,0.014246032,-1.1570765,0.31537572,0.32138473,-0.15445323,-0.1121839,0.8144538,-0.19117226,1.0707004,1.1035128,-0.22372244,-1.5000615,1.0119878,0.04301563,0.73175925,0.021646962,0.31941986,-0.029126197,0.2334854,0.5039983,-0.21860191,0.09681275,0.21897402,-0.0359537,1.4874045,-0.8234335,0.43348998,0.569945,0.69905466,-0.31549314,0.48748112,-0.107211575,-0.70641655,-0.5851457,-0.37773538,0.41513085,55.0,0,-45.0,155.0,0.0,200.0
0,0.015002638,0.949692,-0.38996825,0.0025539845,-0.3227609,0.55052435,0.18175955,-0.27604502,1.030097,-0.05850935,-0.5237513,1.1561283,-0.3915255,-0.18921712,-0.32667595,-0.029700875,-0.3257216,0.89083123,0.513568,-0.42568707,0.119471006,-0.51741415,1.3496053,0.117582455,-0.14113443,-0.23690113,-0.87406087,0.38852128,-0.017890409,-1.0108703,0.40825266,0.21434017,-0.08505523,-0.09467812,0.9401737,-0.26000482,0.9643718,0.98684144,-0.24304178,-1.3809178,1.0456238,0.047188804,0.72407365,0.07196582,0.32284838,-0.01403603,0.21011189,0.6776456,-0.5261184,0.19103143,0.11490774,0.20210548,1.4907957,-0.8894711,0.614208,0.46787122,0.57771045,-0.39731467,0.35957074,-0.13200755,-0.66898954,-0.5465782,-0.22999771,0.6031882,90.0,0,-10.0,190.0,0.0,200.0
0,0.15922782,0.9033394,-0.5474386,0.069031715,-0.47089222,0.35074827,-0.050412253,-0.28492594,1.1153457,-0.14650725,-0.6847046,0.8930877,-0.37808883,-0.21402934,-0.43103546,0.07087357,-0.25895268,0.8933031,0.49264932,-0.35546398,0.1871391,-0.4260986,1.3758119,0.4703576,-0.15944186,-0.23562224,-0.85240513,0.33057702,0.0071160644,-1.071347,0.3425073,0.2295718,-0.19756581,-0.18243578,0.6454841,-0.063713826,0.9381833,1.0385488,-0.077049345,-1.1191139,1.0564415,-0.02218572,0.7971888,0.2567193,0.40624493,0.014062129,0.34763288,0.89311343,-0.51432353,0.037052356,0.12810785,0.23940887,1.5234308,-1.0913372,0.54191744,0.6118567,0.63508403,-0.32667297,0.30467507,-0.11405498,-0.88673896,-0.50755495,-0.05827792,0.53475225,150.0,0,50.0,250.0,0.0,200.0
0,0.23721251,0.9055109,-0.54332644,-0.056365095,-0.5184338,0.18444073,0.0857602,-0.47105762,1.2547266,-0.26035863,-0.5437793,0.93441707,-0.6336,-0.15976895,-0.24785845,0.020391658,-0.0050795227,0.93289244,0.4030608,-0.6410156,-0.16326894,-0.467175,1.4298406,0.5788425,-0.18878987,-0.1223485,-1.0285151,0.52754056,0.12135692,-1.1252711,0.45033395,0.1798713,-0.23306037,-0.23223361,0.74853855,0.14755076,1.1370233,0.7439629,-0.23116805,-1.466675,1.0009536,0.0042811334,0.6428893,0.3260554,0.29515815,-0.15862131,0.34856242,0.47744876,-0.18306243,-0.055079043,0.11008814,0.21776547,1.5810338,-0.8343293,0.5923172,0.52459586,0.84976923,-0.2604813,0.44013143,0.08903447,-0.78991395,-0.57100564,-0.17539574,0.3711756,150.0,0,50.0,250.0,0.0,200.0
0,0.07942566,0.94178617,-0.45628542,0.0444711,-0.4730756,0.3487227,0.12652712,-0.35224333,1.0574391,-0.31633794,-0.41473144,0.96366435,-0.46453792,-0.2148222,-0.32940584,-0.10395257,-0.103284635,0.9573573,0.35249168,-0.40745503,0.03094422,-0.4450081,1.3330578,0.4999625,-0.15722843,-0.15582886,-0.9466028,0.41520584,0.15016575,-1.0825478,0.31118882,0.17591394,-0.18855348,-0.11198415,0.711951,0.020673849,1.1077323,0.79779685,-0.25354305,-1.430022,0.95404434,0.035568625,0.6183265,0.21886502,0.32444972,0.06906062,0.3505764,0.63457143,-0.3450153,0.19571626,0.17475605,0.16637349,1.6175607,-0.87109196,0.6907694,0.5612298,0.7630532,-0.40989786,0.510786,-0.043909274,-0.7899068,-0.58779603,-0.20281266,0.45809042,60.0,0,-40.0,160.0,0.0,200.0
0,0.19187918,0.9254167,-0.33203608,-0.12072034,-0.40995756,0.32549858,0.20533194,-0.47267368,0.97462857,-0.4279276,-0.3889705,1.1948713,-0.46262503,-0.09590562,-0.45041072,-0.09618758,-0.22791849,1.0382946,0.49104124,-0.60196155,-0.028426573,-0.47012895,1.2171148,0.33853996,-0.34224635,-0.15187493,-1.0222878,0.5839145,0.08246307,-1.3242506,0.40459213,0.17616342,-0.16339315,-0.20376836,0.9389516,-0.28236857,1.1401441,0.9612514,-0.3505311,-1.5434897,1.1231198,-0.06629396,0.5944863,0.011662811,0.20174973,-0.054168254,0.2862691,0.40641057,-0.22459789,0.19798696,0.13413371,0.07522683,1.4980963,-0.6980498,0.5071583,0.5338155,0.7249545,-0.5112202,0.5043269,0.019932926,-0.63298696,-0.54521185,-0.39834964,0.35209256,260.0,0,160.0,360.0,0.0,200.0
0,0.08739598,0.9947717,-0.6252622,-0.0491132,-0.5220717,0.44672704,0.08785319,-0.37038967,1.2453258,-0.12553586,-0.58780366,1.024264,-0.5398068,-0.32666466,-0.10476409,-0.025980145,-0.30786657,0.91966873,0.4041415,-0.39522886,-0.0018737167,-0.51765186,1.1999599,0.3836168,0.01947049,-0.16854803,-0.9352119,0.34917393,0.04221879,-0.92519987,0.36050338,0.2773134,-0.18483719,-0.25954384,0.62398344,0.07123589,0.92445123,0.7695428,-0.24673626,-1.4738524,0.9103216,0.18205126,0.7722225,0.18291007,0.49852657,0.027208395,0.24645822,0.6336877,-0.39688414,0.056421876,0.09545089,0.13978353,1.6226393,-0.73832405,0.57133615,0.6097034,0.6178587,-0.12699242,0.43177468,-0.12804991,-0.85318017,-0.4672473,-0.09410952,0.33839408,98.0,0,-2.0,198.0,0.0,200.0
0,0.10286507,0.98515964,-0.3962568,-0.11667943,-0.3452008,0.3924225,0.0848635,-0.3619621,1.1236317,-0.31050622,-0.43964052,1.2290798,-0.5167226,-0.16693717,-0.34765887,-0.094385415,-0.25789976,0.93386036,0.5083057,-0.5257778,-0.04472354,-0.49783242,1.3185215,0.27887893,-0.24464473,-0.09418059,-0.9763497,0.59425926,0.013363332,-1.1314105,0.45229763,0.28647608,-0.15637876,-0.2215881,0.95351225,-0.22938207,1.1702127,0.8337991,-0.305515,-1.4991889,1.0772614,-0.04254871,0.53195655,0.022920594,0.26223862,-0.02529408,0.27481753,0.52147347,-0.32442105,0.20836736,0.094362274,0.048209444,1.6131551,-0.72124285,0.5890686,0.5498333,0.58760464,-0.47625256,0.4971478,-0.085680395,-0.7392807,-0.51556456,-0.33684897,0.41197038,150.0,0,50.0,250.0,0.0,200.0
0,0.18059584,0.83917093,-0.4438281,-0.15191731,-0.4966103,0.43422836,0.068218276,-0.326359,1.0689726,-0.35086954,-0.5097915,0.8955337,-0.4494171,-0.31319872,-0.37905878,-0.17011689,-0.16468415,0.9702972,0.5702624,-0.498771,-0.009306617,-0.539889,1.3757298,0.30036992,-0.30655456,-0.09439216,-0.9753696,0.4074514,0.119439095,-1.1458229,0.3935411,0.2873866,-0.0909657,-0.17160141,0.82914704,-0.045318507,0.98416233,0.9633405,-0.19725052,-1.3787746,0.98152936,0.017093927,0.684286,0.082560234,0.3080138,0.072434366,0.20324051,0.6163099,-0.45025474,0.14976743,0.03286332,0.17421563,1.5211165,-0.91165537,0.5099381,0.60685956,0.8268709,-0.46767688,0.3482378,0.04534401,-0.8277097,-0.4289496,-0.1552388,0.47822976,300.0,0,200.0,400.0,0.0,200.0
0,0.15752834,0.87682056,-0.33153927,-0.0841005,-0.410252,0.35773337,0.043998864,-0.49387512,0.98645663,-0.3677265,-0.45107865,1.1187835,-0.36074692,-0.253009,-0.5533406,-0.13973132,-0.17029482,1.020155,0.5514541,-0.44052505,0.086868115,-0.5455565,1.2105248,0.33253807,-0.25019628,-0.10998166,-1.0441524,0.5150763,0.029955849,-1.2650293,0.4206908,0.33338404,-0.18857378,-0.24158107,0.82871604,-0.2457636,1.0636308,1.0457046,-0.1703762,-1.4210124,1.0470892,0.011115342,0.80243826,0.05606781,0.2909669,-0.03431602,0.24838462,0.54127353,-0.27412403,0.27163613,0.13743448,0.07445971,1.553151,-0.78169274,0.5622376,0.6403376,0.7532924,-0.40894222,0.3859915,-0.020226754,-0.7774828,-0.43450695,-0.29469043,0.3044287,95.0,0,-5.0,195.0,0.0,200.0
0,0.069223,0.9283978,-0.2889989,-0.12992544,-0.2849353,0.39072925,0.27167594,-0.43073386,1.0410789,-0.27363044,-0.35672292,1.1225137,-0.5262956,-0.16657218,-0.40445125,-0.017365992,-0.09492598,0.92801654,0.40062982,-0.5145403,0.108148694,-0.58459544,1.4769255,0.33255243,-0.24696887,-0.19655281,-0.9642937,0.5890956,0.032387912,-1.1533386,0.42415705,0.21068288,-0.18566544,-0.12674451,0.97234845,-0.27332297,1.1615455,0.8372098,-0.175156,-1.5021772,1.0649929,-0.003140971,0.6972602,0.2478313,0.2602454,-0.03420213,0.23493525,0.51474917,-0.3386706,0.26879883,0.19275832,0.23001383,1.5902832,-0.73579216,0.6757795,0.40657142,0.7198593,-0.4125923,0.3958915,-0.042489,-0.7973695,-0.4876871,-0.3413552,0.52013373,145.0,0,45.0,245.0,0.0,200.0
0,0.15363197,0.91597354,-0.3856762,-0.11122516,-0.3605411,0.42795825,0.13641281,-0.38588992,1.0407423,-0.33675814,-0.5582377,1.1283141,-0.4137531,-0.20296109,-0.47424424,-0.12619118,-0.29476827,0.9644903,0.5164224,-0.5201317,0.026549622,-0.4649167,1.3916994,0.2486214,-0.20747021,-0.19772086,-0.90716296,0.4640289,0.014916241,-1.1439868,0.34166932,0.24189807,-0.12548672,-0.13860823,0.93419766,-0.27000737,1.0429145,0.9709468,-0.21830529,-1.394453,1.0698633,-0.040868394,0.6294158,0.10286886,0.345124,0.07929539,0.16677204,0.6368576,-0.42891222,0.14964141,0.14828295,0.14991379,1.5465437,-0.88448435,0.5158756,0.5381856,0.68461496,-0.41914386,0.4060899,-0.026187412,-0.58551794,-0.54284436,-0.32623482,0.43028125,58.0,0,-42.0,158.0,0.0,200.0
0,0.20708632,0.89832914,-0.48247322,-0.13504876,-0.35618538,0.24184209,0.17282571,-0.40354142,1.0373906,-0.20655285,-0.52887243,1.0140965,-0.33156455,-0.18203428,-0.40416956,-0.036786683,-0.22097668,0.9909761,0.5449677,-0.4459414,0.02246195,-0.37840235,1.3450927,0.31591415,-0.2304576,-0.26012135,-0.94129884,0.50112104,0.0032286495,-1.2625152,0.4119619,0.15332547,-0.17109294,-0.03628318,0.93566567,-0.15072715,0.9138577,1.0464952,-0.24035613,-1.4704478,1.1100388,0.026575819,0.6902124,0.11148705,0.3135561,-0.05929607,0.34669626,0.61900246,-0.3973449,0.079501346,0.032592013,0.22976583,1.4774791,-0.8001162,0.45149106,0.54228675,0.66881233,-0.35277674,0.3874602,-0.058045253,-0.6810273,-0.43324274,-0.2932558,0.44529077,210.0,0,110.0,310.0,0.0,200.0
0,0.0711409,0.7765578,-0.33009997,-0.16764815,-0.30331296,0.35179067,0.09512605,-0.50351954,1.0403835,-0.25164074,-0.46749717,1.1377126,-0.33328664,-0.14051943,-0.5720302,-0.0093353465,-0.1633549,0.98222643,0.4551249,-0.44928247,0.05145827,-0.37780827,1.325122,0.29009002,-0.23461103,-0.19192898,-1.0107551,0.6192043,0.023394272,-1.2571366,0.35209134,0.27561373,-0.20018576,-0.06890248,0.92769337,-0.16003269,1.0767081,0.9611989,-0.14251621,-1.4632404,0.9890007,-0.052627254,0.8474512,0.13396215,0.26691765,-0.07127634,0.30816227,0.64898884,-0.29763728,0.15997893,0.2031982,0.16812754,1.5023936,-0.83809835,0.522401,0.5332141,0.5858237,-0.3349675,0.45070195,-0.2254287,-0.7549616,-0.4704095,-0.43854338,0.5783686,150.0,0,50.0,250.0,0.0,200.0
0,0.08212483,0.9161532,-0.42993066,-0.0022393167,-0.43753234,0.40556484,0.1541951,-0.21500614,1.273144,-0.26669306,-0.49694568,0.95420057,-0.46703553,-0.25094944,-0.29821408,-0.10420689,-0.23271073,0.90337014,0.47535783,-0.46854705,0.06662168,-0.5123474,1.357732,0.42935574,-0.11443128,-0.32656148,-0.8915461,0.31960434,0.00030898303,-1.0725842,0.35636118,0.26356786,-0.20295863,-0.15743616,0.77215487,-0.06263926,1.1622671,0.84867,-0.11600463,-1.3277819,1.0181223,0.09735876,0.8157206,0.17677939,0.44753498,-0.108737364,0.18240023,0.70676076,-0.45859522,0.21336041,0.18080324,0.10751243,1.5907446,-0.9526931,0.6552212,0.550601,0.65990627,-0.15195589,0.39548245,-0.18734527,-0.90995556,-0.58157706,-0.1441317,0.461402,160.0,0,60.0,260.0,0.0,200.0
0,0.08862683,0.93715537,-0.46616256,-0.08036241,-0.4452761,0.19757617,0.10209802,-0.3920795,1.10701,-0.18129323,-0.54023516,1.193001,-0.4452687,-0.17707223,-0.25321794,-0.0142221525,-0.27299714,0.9580842,0.44195873,-0.41781747,-0.04406421,-0.48363608,1.2005869,0.35816956,-0.24497578,-0.19455105,-0.95324934,0.47643673,0.09021081,-1.2190228,0.32279155,0.13858424,-0.11994615,-0.18512404,0.87276727,0.004053198,1.0856878,1.0096316,-0.23144205,-1.4546683,1.0314755,0.08064842,0.75127965,0.19264983,0.2474102,-0.14734465,0.4066644,0.58366835,-0.27519375,0.11923432,0.09418121,0.17101502,1.5071466,-0.846257,0.558963,0.60209036,0.62381357,-0.24126081,0.40884417,-0.10467188,-0.6675535,-0.6173647,-0.25096208,0.41732678,140.0,0,40.0,240.0,0.0,200.0
0,0.12381983,0.9744164,-0.38014746,-0.14946118,-0.38245925,0.3130871,0.119468495,-0.43107352,1.0984877,-0.20290406,-0.5284007,1.1006737,-0.3479491,-0.17628014,-0.46607953,-0.07848513,-0.30494103,0.994331,0.49015695,-0.59472096,0.049124643,-0.4197054,1.3598206,0.28785914,-0.32094607,-0.13279887,-0.9300625,0.50808775,0.020266064,-1.2384269,0.4348703,0.32169175,-0.12637545,-0.13885623,1.0099051,-0.18914089,1.069286,0.9407084,-0.29121822,-1.4528818,1.0088669,0.058908924,0.60871994,-0.041781,0.30142874,-0.031211704,0.27263594,0.49730796,-0.37208307,0.120189875,0.18345565,0.17537428,1.5162216,-0.7610477,0.5479448,0.4719235,0.5364766,-0.56491387,0.36143082,-0.069486424,-0.6938781,-0.42591178,-0.30107254,0.5596442,80.0,0,-20.0,180.0,0.0,200.0
0,0.17000362,0.7748233,-0.3801042,-0.12762181,-0.3570041,0.32786608,-0.02371125,-0.47526833,1.0656285,-0.25311434,-0.47685283,1.0653839,-0.42869312,-0.16721109,-0.32131833,-0.028209195,-0.116757974,0.8518527,0.579738,-0.4225551,-0.1691704,-0.41229123,1.2484498,0.349118,-0.30236083,-0.09965111,-0.9510225,0.48260236,0.071989045,-1.1795307,0.28904796,0.2974521,-0.1436766,-0.18484288,0.76695895,0.00063658506,1.0635345,1.1160095,-0.23620781,-1.4095588,0.9578972,-0.03735672,0.7754817,0.16219968,0.31804228,-0.13806584,0.40136945,0.50962716,-0.27579975,0.1505371,0.12347244,0.12311824,1.4654939,-0.8547271,0.60196686,0.5223175,0.6801993,-0.2420158,0.49627745,-0.110101074,-0.7513842,-0.600586,-0.2788415,0.43833548,360.0,0,260.0,460.0,0.0,200.0
0,0.1389311,0.8425003,-0.2650515,-0.12760569,-0.29412577,0.31712526,0.11049596,-0.3553972,1.0031302,-0.31191367,-0.4650954,1.1044749,-0.35201263,-0.23274434,-0.4866758,-0.17391896,-0.20911074,1.0229995,0.5631833,-0.45212233,0.027651787,-0.46270162,1.3091726,0.27187788,-0.3222726,-0.30273986,-0.9666846,0.45590234,-0.015670106,-1.1147282,0.44327995,0.29627645,-0.1263257,-0.1709978,1.0057728,-0.24992038,1.0864805,1.0228124,-0.20523685,-1.3995659,0.9859606,-0.06519926,0.75806844,0.036686756,0.30388308,-0.0056262687,0.23027264,0.65646124,-0.4169829,0.24037717,0.10347861,0.13374072,1.5839788,-0.8350509,0.54983103,0.5591434,0.64269954,-0.42932427,0.44004482,-0.06901413,-0.673757,-0.53657544,-0.3517455,0.46068263,117.0,0,17.0,217.0,0.0,200.0
0,0.20501938,1.022193,-0.30759442,-0.09279129,-0.36283994,0.3125,0.17284943,-0.29552236,1.0437866,-0.26541692,-0.46817744,0.983116,-0.26047623,-0.13319427,-0.5285153,0.0073448718,-0.20395893,1.0553592,0.48646355,-0.49671823,0.18319221,-0.57624465,1.4624066,0.35231566,-0.32968056,-0.355375,-0.9366245,0.26639616,-0.027231231,-1.0881615,0.4750476,0.30948526,-0.14203279,-0.17902225,0.8658591,-0.17748049,1.0813965,0.923633,-0.16521516,-1.2512515,1.0685974,-0.07004756,0.66562134,0.19195643,0.41645926,-0.024795368,0.27180955,0.7467311,-0.4653721,0.11633753,0.020334609,0.17902508,1.5762689,-0.8311449,0.59142536,0.5129138,0.57969826,-0.517592,0.29026133,-0.012412444,-0.76143545,-0.38644034,-0.2709732,0.42078137,170.0,0,70.0,270.0,0.0,200.0
0,0.07569867,0.8634316,-0.2691329,-0.08731069,-0.35884255,0.4075566,0.12994838,-0.41720036,0.99029005,-0.25621897,-0.51286495,1.182412,-0.38383263,-0.16931936,-0.42497057,-0.15543492,-0.29072776,0.9540859,0.49048686,-0.45406038,0.06779608,-0.51163244,1.2294215,0.23121855,-0.2843167,-0.2443774,-0.9238936,0.44133067,-0.025572002,-1.1372931,0.3719337,0.22323935,-0.10717215,-0.22719334,0.9977301,-0.28409123,1.0476191,1.0347011,-0.24035111,-1.4054687,1.0578891,0.061119393,0.67521477,0.05161704,0.30331957,-0.013479024,0.24407418,0.54781044,-0.41473788,0.19089028,0.15564652,0.075403854,1.4901835,-0.8518931,0.55483586,0.6014246,0.6879571,-0.37966853,0.37012467,-0.035294347,-0.6071148,-0.5667943,-0.31006926,0.4282744,180.0,0,80.0,280.0,0.0,200.0
0,0.1336694,0.9198699,-0.26247847,0.0062018335,-0.41615197,0.2679019,0.1721733,-0.36359653,0.9178303,-0.27178252,-0.39911866,1.0898974,-0.30716276,-0.19452626,-0.5026682,-0.06359795,-0.24170893,1.0055124,0.55521035,-0.46945226,0.1838828,-0.5040186,1.2734563,0.43215895,-0.310871,-0.20671989,-0.9508964,0.40295926,0.07488936,-1.2776345,0.4329049,0.21806286,-0.17086443,-0.13723072,0.74079245,-0.25491685,1.0736579,1.0642059,-0.0421094,-1.4192443,1.075007,-0.070845805,0.7800577,0.13929091,0.27583325,0.028595164,0.43975967,0.5582053,-0.33372313,0.23018736,0.0992575,0.16829191,1.4902226,-0.8216218,0.58474684,0.5278889,0.64177793,-0.47548604,0.3755953,-0.028084613,-0.7623469,-0.4368593,-0.2622453,0.413012,250.0,0,150.0,350.0,0.0,200.0
0,0.08622067,0.9832884,-0.41036445,-0.048474014,-0.3962592,0.43235785,0.14927618,-0.46383098,1.0535898,-0.22428738,-0.5452612,1.1620733,-0.3989842,-0.18436363,-0.42569447,0.0018656999,-0.3758081,0.9450899,0.49351895,-0.5403695,0.123636656,-0.44683236,1.2147279,0.33431447,-0.18085021,-0.103836805,-1.040626,0.40644613,-0.03606057,-1.1398656,0.34875578,0.2884891,-0.1940884,-0.1608023,0.8357527,-0.26019704,0.98324835,0.9895468,-0.26401687,-1.4875495,1.0319885,0.14184658,0.6778641,0.0661285,0.2641627,0.042805105,0.27910495,0.5541972,-0.36361885,0.15810123,0.2374906,0.10082025,1.5324041,-0.74393463,0.6440688,0.60829425,0.5928483,-0.44684368,0.37614268,-0.08356053,-0.6866444,-0.47117007,-0.29235047,0.4187554,107.0,0,7.0,207.0,0.0,200.0
0,0.07514763,0.99037826,-0.36967242,-0.13046955,-0.36470407,0.4326223,0.08273901,-0.38641426,1.1163733,-0.337578,-0.4490198,1.1310849,-0.45076334,-0.20044467,-0.33730984,-0.08371267,-0.26227343,1.0002906,0.5196544,-0.44330877,-0.012450606,-0.5336704,1.3011968,0.2759257,-0.1968691,-0.111980975,-0.97249055,0.59221935,-0.0106628835,-1.1438265,0.44955668,0.19961704,-0.08057788,-0.24831873,1.0324534,-0.3361906,1.0285591,1.0147772,-0.28825516,-1.4687908,1.0854273,0.027878612,0.5828339,-0.018155843,0.2663902,0.0072823614,0.25107569,0.61270237,-0.31438327,0.0774333,0.07161619,0.113979466,1.5395894,-0.8186062,0.64728254,0.57260895,0.58788544,-0.44892544,0.47266996,-0.08695471,-0.63167655,-0.56195295,-0.28398293,0.45585334,70.0,0,-30.0,170.0,0.0,200.0
0,0.014002584,0.97693694,-0.4471711,0.006941095,-0.37099445,0.23922414,0.09904185,-0.3064126,1.0776637,-0.15731667,-0.5789341,1.1456867,-0.45898718,-0.13621628,-0.18114962,-0.12722372,-0.27454054,0.77851427,0.4827621,-0.36800385,0.011586711,-0.31198716,1.3335937,0.2866063,-0.24590296,-0.1963565,-0.8647055,0.48555207,-0.098703906,-1.3431672,0.31165558,0.2162946,-0.1999359,-0.00638178,0.9548916,-0.17843515,1.0083245,1.0081182,-0.17354326,-1.5121613,1.0898021,0.06516801,0.6299433,0.07050444,0.2869795,-0.09798059,0.3325769,0.4513529,-0.32438654,-0.038096495,0.20867813,0.13740107,1.4925194,-0.7579358,0.45775133,0.6161684,0.62889993,-0.33607,0.48714054,-0.18715802,-0.5926832,-0.50481987,-0.25103223,0.32405734,130.0,0,30.0,230.0,0.0,200.0
0,0.19253671,0.9527868,-0.3839512,0.0030674636,-0.35830998,0.35249916,-0.102992326,-0.3674169,1.1293213,-0.20734136,-0.40383053,1.1837114,-0.51102024,-0.17025915,-0.37219322,0.069310844,-0.2245704,0.9547266,0.42422402,-0.3421384,-0.016734667,-0.43090194,1.3209183,0.4215029,-0.2576984,-0.023259088,-0.9807497,0.594889,-0.020604849,-1.1363704,0.4099052,0.33074892,-0.20692866,-0.28559235,0.75930643,-0.07434438,1.115322,0.9648937,-0.20264724,-1.4303141,1.0586884,-0.054352183,0.6872527,0.09213309,0.40323842,-0.079313636,0.48458788,0.5407275,-0.28280067,0.09646281,0.08507654,0.05781114,1.5272613,-0.75583446,0.59838593,0.514743,0.69425476,-0.35276765,0.40556014,-0.18900761,-0.78407556,-0.5373319,-0.35265082,0.33482873,150.0,0,50.0,250.0,0.0,200.0
0,0.09961483,0.9072573,-0.37761524,-0.09532231,-0.3232022,0.30835027,0.0534427,-0.44755074,1.151743,-0.33601218,-0.44650847,1.1104299,-0.5204891,-0.2362177,-0.29607505,-0.070687875,-0.15196103,0.9473608,0.48591852,-0.48209465,-0.10376026,-0.42734987,1.2119734,0.41855437,-0.18639341,-0.102113165,-1.0062718,0.6308277,0.042356983,-1.2023838,0.39057794,0.27079105,-0.22800712,-0.19621319,0.92913926,-0.1320189,1.1643853,0.97684956,-0.3085488,-1.5050611,1.0580637,0.019627064,0.7070714,0.083331555,0.2520614,-0.20384237,0.2894295,0.50291103,-0.2112317,0.15446153,0.15011585,0.057269417,1.5965056,-0.77852786,0.5730455,0.4885873,0.70560896,-0.3057454,0.53167605,-0.03941463,-0.7213778,-0.65132,-0.34146243,0.38837913,119.0,0,19.0,219.0,0.0,200.0
